id,host_id,neighbourhood_group_cleansed,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,bathrooms_text,price,host_is_superhost,number_of_reviews,review_scores_rating,availability_365,estimated_occupancy_l365d,estimated_revenue_l365d
823406575491358222,424296351,Manhattan,Tribeca,40.71491,-74.0095,Entire rental unit,Entire home/apt,8,4,,1 bath,330.77,false,4,4.75,104,60,19846
1190414718192430421,446820235,Manhattan,Tribeca,40.7158389934026,-74.007918128130783,Entire rental unit,Entire home/apt,2,1,,1 bath,502.74,false,0,,333,0,0
1164429919508290807,446820235,Manhattan,Tribeca,40.720165135870992,-74.006074072630724,Entire rental unit,Entire home/apt,2,1,,1 bath,912.36,false,0,,332,0,0
1164360283856578643,446820235,Manhattan,Tribeca,40.714691640259069,-74.00957530425211,Entire rental unit,Entire home/apt,2,1,,1 bath,406.26,false,0,,324,0,0
1164358724133820196,446820235,Manhattan,Tribeca,40.718638351814391,-74.009101308078812,Entire rental unit,Entire home/apt,2,1,,1 bath,1968.96,false,0,,324,0,0
1164407117263572352,446820235,Manhattan,Tribeca,40.72099,-74.00526,Entire rental unit,Entire home/apt,2,1,,1 bath,723.47,false,0,,334,0,0
1164493728333417946,446820235,Manhattan,Tribeca,40.71185,-74.00945,Entire rental unit,Entire home/apt,2,1,,1 bath,421.71,false,0,,326,0,0
1183370733179749374,446820235,Manhattan,Tribeca,40.72278,-74.00931,Entire rental unit,Entire home/apt,2,1,,1 bath,2067.46,false,0,,326,0,0
1163877488114193371,446820235,Manhattan,Tribeca,40.714540141697569,-74.011003949933624,Entire rental unit,Entire home/apt,2,1,,1 bath,1783.68,false,0,,328,0,0
1191240975339905970,446820235,Manhattan,Tribeca,40.71638017320533,-74.008564495527679,Entire rental unit,Entire home/apt,2,1,,1 bath,3953.52,false,0,,334,0,0
1183315589676371755,446820235,Manhattan,Tribeca,40.72338,-74.00841,Entire rental unit,Entire home/apt,2,1,,1 bath,446.52,false,0,,326,0,0
736216304989788040,465579714,Manhattan,Tribeca,40.71814,-74.0039,Entire loft,Entire home/apt,16,1,,1 bath,3982.27,,0,,365,0,0
696614683123032785,470859718,Manhattan,Tribeca,40.71937,-74.0028,Entire loft,Entire home/apt,3,1,2,1 bath,195.0,false,505,4.48,347,255,49725
691684916095150541,470859718,Manhattan,Tribeca,40.71882,-74.00301,Entire loft,Entire home/apt,5,1,,1 bath,150.0,false,38,4.61,5,115,17250
696620581974515556,470859718,Manhattan,Tribeca,40.71889,-74.00287,Private room in loft,Private room,2,1,,1 private bath,140.0,false,310,4.55,339,255,35700
736114514393186916,483299496,Manhattan,Tribeca,40.71789,-74.0033,Entire place,Entire home/apt,16,,,1 bath,660.4,false,0,,334,0,0
817229143963095637,489756011,Manhattan,Tribeca,40.71868,-74.00357,Entire rental unit,Entire home/apt,5,2,,2 baths,468.97,false,1,5.0,164,60,28138
861473992704197120,489756011,Manhattan,Tribeca,40.71823,-74.004,Entire rental unit,Entire home/apt,4,2,,2 baths,523.37,false,0,,104,0,0
791171438144825999,489756011,Manhattan,Tribeca,40.718458808765121,-74.0051329190597,Entire rental unit,Entire home/apt,4,2,,2 baths,525.83,false,0,,96,0,0
980767574007808177,499983688,Manhattan,Tribeca,40.711830028147823,-74.009221646852254,Entire loft,Entire home/apt,2,1,1,1 bath,643.67,true,17,4.94,365,102,65654
1414668713987279509,502657573,Manhattan,Tribeca,40.722834600000013,-74.0084711,Entire condo,Entire home/apt,7,4,,2.5 baths,1514.97,true,1,5.0,53,60,90898
1070450891681156687,556115366,Manhattan,Tribeca,40.71205,-74.00911,Room in hotel,Private room,2,1,1,1 private bath,370.12,true,431,4.77,196,255,94381
1115417017868114695,556115366,Manhattan,Tribeca,40.712098704588364,-74.009255145463527,Room in hotel,Private room,3,1,2,1 private bath,555.34,true,335,4.79,195,255,141612
1091287898399382473,562034626,Manhattan,Tribeca,40.71905,-74.00519,Room in hotel,Private room,2,,,1 private bath,407.0,,6,4.83,9,77,31339
1472000639882547156,709233132,Manhattan,Tribeca,40.72019,-74.0033,Private room in rental unit,Private room,4,,,1 private bath,553.1,false,0,,362,0,0
1517566301851660503,720701969,Manhattan,Tribeca,40.71522,-74.00913,Room in hotel,Private room,2,,,1 private bath,455.0,,1,4.0,312,13,5915
1517566302321029004,720701969,Manhattan,Tribeca,40.71522,-74.00913,Room in hotel,Private room,2,,,1 private bath,375.0,,5,4.4,344,64,24000
1517566695261885786,720701969,Manhattan,Tribeca,40.71522,-74.00913,Room in hotel,Private room,2,,,1 private bath,705.0,,1,5.0,335,13,9165
1517566647747766838,720701969,Manhattan,Tribeca,40.71522,-74.00913,Room in hotel,Private room,2,,,1 private bath,495.0,,2,5.0,347,26,12870
1517566512607802958,720701969,Manhattan,Tribeca,40.71522,-74.00913,Room in hotel,Private room,4,1,2,1 private bath,805.0,,1,5.0,338,13,10465
1639160544019164448,750836874,Manhattan,Tribeca,40.7209402,-74.0054598,Room in hotel,Private room,2,1,,1 private bath,179.0,,0,,324,0,0
23683924,6238348,Manhattan,Two Bridges,40.71265,-73.99728,Entire rental unit,Entire home/apt,2,1,,1 bath,261.7,true,13,5.0,85,60,15702
22417648,25064629,Manhattan,Two Bridges,40.71098,-73.99557,Entire rental unit,Entire home/apt,4,2,,2 baths,238.2,false,87,4.86,257,60,14292
49179068,31825476,Manhattan,Two Bridges,40.70965,-73.99424,Entire rental unit,Entire home/apt,2,1,,1 bath,618.3,false,1,5.0,88,0,0
19412207,49123284,Manhattan,Two Bridges,40.71091,-73.99451,Entire rental unit,Entire home/apt,2,,,1 bath,142.33,true,68,4.75,31,120,17080
674455812801155210,57011415,Manhattan,Two Bridges,40.71025,-73.99212,Entire condo,Entire home/apt,3,1,,1 bath,226.56,false,0,,295,0,0
14467602,89158733,Manhattan,Two Bridges,40.71284,-73.99425,Private room in rental unit,Private room,1,,,2 shared baths,36.19,false,1,4.0,364,0,0
23412268,174584122,Manhattan,Two Bridges,40.71038,-73.99587,Entire rental unit,Entire home/apt,2,1,,1 bath,170.33,false,74,4.86,76,0,0
1441816047328435734,174584122,Manhattan,Two Bridges,40.70944,-73.99594,Private room in rental unit,Private room,2,1,,1 private bath,139.05,false,0,,365,0,0
43537431,188051537,Manhattan,Two Bridges,40.71117,-74.00025,Entire rental unit,Entire home/apt,4,2,,1 bath,278.57,true,19,4.95,277,180,50143
34287923,230837383,Manhattan,Two Bridges,40.7115,-73.99863,Entire rental unit,Entire home/apt,5,3,,1 bath,181.57,true,68,4.26,130,120,21788
53398202,310264523,Manhattan,Two Bridges,40.71154,-73.99333,Entire rental unit,Entire home/apt,2,1,,1 bath,128.1,false,20,4.8,104,0,0
1186244059405953744,446820235,Manhattan,Two Bridges,40.71228,-73.99346,Entire rental unit,Entire home/apt,2,1,,1 bath,381.09,false,0,,334,0,0
893683257073499708,480603123,Manhattan,Two Bridges,40.712992670743361,-73.994325380161783,Private room in rental unit,Private room,1,,,2 shared baths,55.33,false,5,5.0,257,120,6640
1454624131452875365,694254699,Manhattan,Two Bridges,40.71167,-73.99442,Entire rental unit,Entire home/apt,3,2,,1 bath,95.93,true,0,,173,0,0
4067820,21096298,Bronx,Unionport,40.82914,-73.85473,Private room in home,Private room,4,2,,2 shared baths,77.83,false,152,4.87,365,0,0
40292818,205069056,Bronx,Unionport,40.82451,-73.85288,Entire guesthouse,Entire home/apt,3,1,,1 bath,117.4,false,42,4.74,363,0,0
642193534164032936,211392722,Bronx,Unionport,40.832378161914654,-73.849597144523685,Entire home,Entire home/apt,4,2,3,1 bath,410.0,false,28,4.75,347,141,57810
1232165228974075906,305362925,Bronx,Unionport,40.82711,-73.84841,Entire home,Entire home/apt,2,1,,1 bath,115.04,false,1,5.0,256,0,0
1232143141342015494,305362925,Bronx,Unionport,40.82912,-73.84795,Private room in home,Private room,2,,,1 private bath,124.81,false,0,,240,0,0
694930103507598445,341574549,Bronx,Unionport,40.82457,-73.84616,Entire home,Entire home/apt,7,4,,2 baths,179.79,false,17,4.41,365,0,0
53722444,348034609,Bronx,Unionport,40.82692,-73.84432,Room in hotel,Private room,2,1,,1 private bath,204.53,false,5,4.0,365,0,0
53650203,348034609,Bronx,Unionport,40.82647,-73.84604,Room in hotel,Private room,2,1,,1 private bath,225.37,false,9,4.44,365,0,0
1247827401872114514,369598958,Bronx,Unionport,40.8360052,-73.8399985,Boat,Entire home/apt,4,2,,1 bath,309.73,false,0,,270,0,0
53593168,426540801,Bronx,Unionport,40.831657,-73.85186,Private room in home,Private room,2,1,2,1 private bath,149.0,false,99,4.62,268,255,37995
934473612721421418,505617832,Bronx,Unionport,40.82805,-73.85887,Entire home,Entire home/apt,4,1,,1 bath,151.05,false,8,4.63,364,0,0
1023765160868287919,505617832,Bronx,Unionport,40.82673,-73.859,Entire home,Entire home/apt,4,1,,1 bath,95.13,false,1,5.0,365,0,0
607841201085063007,140500767,Bronx,University Heights,40.856033,-73.913162,Entire rental unit,Entire home/apt,2,2,,1 bath,149.7,false,85,4.91,180,0,0
50918002,411735553,Bronx,University Heights,40.86069,-73.90523,Private room in casa particular,Private room,1,1,,1 shared bath,41.21,false,105,4.93,57,120,4945
953092713442237503,411735553,Bronx,University Heights,40.8603266,-73.9041767,Private room in rental unit,Private room,1,,,1 bath,42.03,false,3,4.67,277,0,0
1534103284747302168,451777699,Bronx,University Heights,40.85662,-73.90746,Private room in townhouse,Private room,1,1,,1 shared bath,45.26,false,1,4.0,365,60,2716
1469552968924471137,451777699,Bronx,University Heights,40.855561,-73.908323,Entire townhouse,Entire home/apt,2,1,,1 bath,99.63,false,2,5.0,309,120,11956
1553056932389093721,451777699,Bronx,University Heights,40.855561,-73.908323,Private room in home,Private room,1,1,,1 shared bath,44.62,false,0,,349,0,0
1009556551598403395,461761303,Bronx,University Heights,40.861017057030338,-73.91112228369245,Entire rental unit,Entire home/apt,3,2,,1 bath,139.4,false,1,1.0,337,60,8364
18152,69942,Manhattan,Upper East Side,40.76967,-73.94831,Private room in rental unit,Private room,2,2,,1 shared bath,554.2,false,146,4.41,365,0,0
325429,92788,Manhattan,Upper East Side,40.77534,-73.95106,Entire rental unit,Entire home/apt,2,1,,1 bath,255.53,false,162,4.8,363,0,0
1207958356004096911,205760,Manhattan,Upper East Side,40.76668,-73.9596,Entire rental unit,Entire home/apt,4,2,,1 bath,313.0,false,0,,309,0,0
1501606382529212642,205760,Manhattan,Upper East Side,40.7666694,-73.95952,Entire rental unit,Entire home/apt,4,2,,1 bath,234.3,false,0,,283,0,0
1389915525702839305,205760,Manhattan,Upper East Side,40.7779127,-73.95733349999999,Entire rental unit,Entire home/apt,8,3,,2 baths,538.13,false,1,3.0,289,60,32288
1377707879914321682,205760,Manhattan,Upper East Side,40.7779127,-73.95733349999999,Entire rental unit,Entire home/apt,4,2,,1 bath,289.73,false,5,4.8,209,255,73881
1518232643177537314,205760,Manhattan,Upper East Side,40.7779127,-73.95733349999999,Entire rental unit,Entire home/apt,4,1,,1 bath,235.5,false,0,,179,0,0
1244163261050221471,205760,Manhattan,Upper East Side,40.76668,-73.9596,Entire rental unit,Entire home/apt,2,1,,1 bath,247.37,false,4,5.0,263,180,44527
1293465649301168871,205760,Manhattan,Upper East Side,40.7779127,-73.95733349999999,Entire rental unit,Entire home/apt,4,1,,1 bath,280.43,false,0,,230,0,0
1263664664932631399,205760,Manhattan,Upper East Side,40.76668,-73.9596,Entire rental unit,Entire home/apt,3,1,,1 bath,209.2,false,6,4.0,179,255,53346
1606712346242652601,382749,Manhattan,Upper East Side,40.773866201259956,-73.951082586302093,Entire rental unit,Entire home/apt,2,,,1 bath,138.23,false,0,,357,0,0
1256670,606135,Manhattan,Upper East Side,40.77674,-73.95164,Private room in rental unit,Private room,2,,,0 baths,137.17,false,2,4.0,365,0,0
33467371,683230,Manhattan,Upper East Side,40.766250610351562,-73.958847045898438,Entire townhouse,Entire home/apt,14,6,,4.5 baths,1600.14,true,35,5.0,157,0,0
5831012,1409854,Manhattan,Upper East Side,40.77143,-73.94797,Private room in rental unit,Private room,1,,,1 shared bath,61.39,false,1,5.0,58,0,0
274743,1436404,Manhattan,Upper East Side,40.77549,-73.95128,Entire rental unit,Entire home/apt,1,,,1 bath,139.2,false,1,5.0,327,0,0
302705,1439222,Manhattan,Upper East Side,40.77298,-73.95813,Private room in rental unit,Private room,1,,,1 bath,82.97,false,11,4.73,165,240,19913
15723889,1486224,Manhattan,Upper East Side,40.76892,-73.9617,Entire rental unit,Entire home/apt,2,1,,1 bath,169.3,false,6,4.5,87,0,0
1056445,1600541,Manhattan,Upper East Side,40.7673,-73.97026,Entire rental unit,Entire home/apt,2,,,1 bath,473.81,false,95,4.51,179,0,0
386744,1935291,Manhattan,Upper East Side,40.77,-73.95842,Private room in rental unit,Private room,1,,,1 shared bath,88.13,false,106,4.66,93,60,5288
41466873,2034271,Manhattan,Upper East Side,40.78196,-73.95055,Private room in rental unit,Private room,2,,,1 shared bath,99.56,false,0,,226,0,0
29964348,2039658,Manhattan,Upper East Side,40.76461,-73.96662,Entire rental unit,Entire home/apt,2,,,1 bath,2746.12,false,0,,358,0,0
856530614801644801,2119276,Manhattan,Upper East Side,40.772404,-73.9544678,Entire rental unit,Entire home/apt,4,1,,1 bath,253.7,false,1,5.0,339,60,15222
5231817,2119276,Manhattan,Upper East Side,40.76085,-73.96041,Entire rental unit,Entire home/apt,3,1,,1 bath,198.37,false,17,4.41,171,0,0
1592858998597551563,2119276,Manhattan,Upper East Side,40.773250240526451,-73.955686710743237,Entire rental unit,Entire home/apt,3,1,,1 bath,182.23,false,0,,365,0,0
3645284,2119276,Manhattan,Upper East Side,40.76085,-73.96041,Entire rental unit,Entire home/apt,5,2,,1 bath,270.77,false,23,4.74,229,180,48739
851448591738600547,2119276,Manhattan,Upper East Side,40.7724,-73.95447,Entire rental unit,Entire home/apt,3,1,,1 bath,243.5,false,0,,365,0,0
1035678410792274896,2386050,Manhattan,Upper East Side,40.77095,-73.95713,Entire condo,Entire home/apt,3,1,1,1 bath,364.04,true,61,4.8,129,255,92830
877638836723394886,2801739,Manhattan,Upper East Side,40.783983433776591,-73.951746054731558,Entire rental unit,Entire home/apt,3,1,,1 bath,153.07,false,3,3.33,364,0,0
47410952,2867137,Manhattan,Upper East Side,40.77944,-73.95464,Entire rental unit,Entire home/apt,4,1,,1 bath,373.37,false,15,4.6,222,60,22402
622282373326580697,2867137,Manhattan,Upper East Side,40.77151,-73.95641,Entire rental unit,Entire home/apt,2,,,1 bath,218.87,false,2,4.5,337,0,0
657450415752189395,2867137,Manhattan,Upper East Side,40.76957,-73.95596,Entire rental unit,Entire home/apt,2,,,1 bath,218.87,false,1,4.0,337,0,0
48233657,2867137,Manhattan,Upper East Side,40.78119,-73.95532,Entire rental unit,Entire home/apt,2,1,,1 bath,349.4,false,9,4.78,319,240,83856
1234209733802234379,2867137,Manhattan,Upper East Side,40.77119,-73.95587,Entire rental unit,Entire home/apt,2,,,1 bath,242.83,false,3,5.0,298,120,29140
718031653455200639,2867137,Manhattan,Upper East Side,40.76939,-73.95498,Entire rental unit,Entire home/apt,2,,,1 bath,148.8,false,0,,365,0,0
912119694048610928,2867137,Manhattan,Upper East Side,40.779688961528649,-73.955000080728354,Entire rental unit,Entire home/apt,6,3,,2 baths,596.8,false,1,3.0,351,60,35808
1461067077990181057,2867137,Manhattan,Upper East Side,40.76922,-73.95647,Entire rental unit,Entire home/apt,2,,,1 bath,233.23,false,1,5.0,332,60,13994
646422444789464175,2867137,Manhattan,Upper East Side,40.7697,-73.95429,Entire rental unit,Entire home/apt,2,,,1 bath,298.13,false,0,,218,0,0
640508290069155758,2867137,Manhattan,Upper East Side,40.77135,-73.9559,Entire rental unit,Entire home/apt,2,,,1 bath,233.23,false,6,4.67,332,120,27988
46544231,2867137,Manhattan,Upper East Side,40.7795,-73.95529,Entire rental unit,Entire home/apt,6,3,,2.5 baths,596.8,false,2,4.5,351,0,0
718045777713069841,2867137,Manhattan,Upper East Side,40.78176,-73.95405,Entire rental unit,Entire home/apt,2,1,,1 bath,351.23,false,0,,319,0,0
1100017091124262104,2867137,Manhattan,Upper East Side,40.77108,-73.95442,Entire rental unit,Entire home/apt,2,,,1 bath,148.8,false,3,5.0,365,180,26784
957968867778010709,2867137,Manhattan,Upper East Side,40.779677926581755,-73.953523353594122,Entire rental unit,Entire home/apt,4,1,,1 bath,373.37,false,0,,222,0,0
912119017271777009,2867137,Manhattan,Upper East Side,40.77718,-73.95202,Entire rental unit,Entire home/apt,8,3,,2 baths,512.17,false,1,3.0,365,60,30730
1259446139253642093,2867137,Manhattan,Upper East Side,40.779191546322991,-73.950395335935681,Entire rental unit,Entire home/apt,6,3,,2 baths,529.77,false,0,,347,0,0
1105728403589641263,2867137,Manhattan,Upper East Side,40.76275,-73.96261,Entire rental unit,Entire home/apt,3,,,1 bath,303.67,false,2,5.0,319,0,0
1466093451528329359,2867137,Manhattan,Upper East Side,40.77147,-73.95657,Entire home,Entire home/apt,2,,,1 bath,165.03,false,0,,365,0,0
762429977455151701,2867137,Manhattan,Upper East Side,40.76931,-73.95444,Entire rental unit,Entire home/apt,2,,,1 bath,180.33,false,1,5.0,350,60,10820
1100032472759143437,2867137,Manhattan,Upper East Side,40.7697,-73.95478,Entire rental unit,Entire home/apt,2,,,1 bath,195.8,false,0,,349,0,0
663649634317192434,2867137,Manhattan,Upper East Side,40.76961,-73.95441,Entire rental unit,Entire home/apt,2,,,1 bath,230.67,false,4,4.5,329,60,13840
704856393767697728,2867137,Manhattan,Upper East Side,40.76935,-73.95573,Entire rental unit,Entire home/apt,2,,,1 bath,242.83,false,1,5.0,278,0,0
1248646776449745178,2867137,Manhattan,Upper East Side,40.77152,-73.95511,Entire rental unit,Entire home/apt,2,,,1 bath,232.87,false,0,,327,0,0
622289283359247413,2867137,Manhattan,Upper East Side,40.77147,-73.95464,Entire rental unit,Entire home/apt,3,,,1 bath,148.8,false,6,4.67,365,120,17856
1606669690048183851,2867137,Manhattan,Upper East Side,40.77896,-73.95022,Entire rental unit,Entire home/apt,8,3,,2 baths,583.53,false,0,,355,0,0
614321790165772374,2867137,Manhattan,Upper East Side,40.76951,-73.9563,Entire rental unit,Entire home/apt,3,,,1 bath,232.87,false,6,5.0,327,180,41917
912355868324493373,2867137,Manhattan,Upper East Side,40.76282,-73.96259,Entire rental unit,Entire home/apt,3,,,1 bath,303.67,false,1,5.0,319,0,0
1004328796940846724,2867137,Manhattan,Upper East Side,40.77101407826769,-73.956580570364963,Entire rental unit,Entire home/apt,2,,,1 bath,230.67,false,0,,329,0,0
763044587478989128,2867137,Manhattan,Upper East Side,40.77149,-73.95628,Entire rental unit,Entire home/apt,2,,,1 bath,242.83,false,0,,289,0,0
1257178258232634622,2867137,Manhattan,Upper East Side,40.771322849093721,-73.954986442517182,Entire rental unit,Entire home/apt,2,,,1 bath,194.9,false,0,,350,0,0
1166668321004872851,3065847,Manhattan,Upper East Side,40.772423530851896,-73.956620425295156,Entire rental unit,Entire home/apt,4,1,,1.5 baths,216.4,false,3,5.0,146,120,25968
17864665,4059918,Manhattan,Upper East Side,40.76997,-73.95109,Entire rental unit,Entire home/apt,2,1,,1 bath,227.17,false,14,4.79,125,0,0
51175460,4083654,Manhattan,Upper East Side,40.77188,-73.95345,Entire rental unit,Entire home/apt,2,1,,1 bath,138.3,false,7,4.43,104,60,8298
6105742,4168573,Manhattan,Upper East Side,40.77956,-73.94754,Entire rental unit,Entire home/apt,2,1,,1 bath,335.57,false,16,4.88,365,0,0
45557629,4199653,Manhattan,Upper East Side,40.78063,-73.95273,Entire rental unit,Entire home/apt,1,1,,1 bath,80.33,false,2,4.5,83,0,0
814327,4279005,Manhattan,Upper East Side,40.76963,-73.95034,Private room in bed and breakfast,Private room,1,,,1 private bath,73.4,false,65,4.29,365,0,0
19836734,4380358,Manhattan,Upper East Side,40.78205,-73.94776,Private room in condo,Private room,1,,,1 shared bath,124.3,false,5,3.8,179,0,0
1136297072647779971,4498893,Manhattan,Upper East Side,40.764846498187559,-73.9685670674096,Room in aparthotel,Private room,2,1,1,1 private bath,513.67,false,56,4.91,191,255,130986
7071657,4909308,Manhattan,Upper East Side,40.77532,-73.95194,Entire guest suite,Entire home/apt,2,1,1,1 bath,490.71,true,154,4.7,182,255,125131
43969268,5309160,Manhattan,Upper East Side,40.76946,-73.95102,Entire rental unit,Entire home/apt,2,1,,1 bath,116.15,false,0,,83,0,0
35683483,5309160,Manhattan,Upper East Side,40.77196,-73.95669,Entire rental unit,Entire home/apt,2,1,,1 bath,291.04,false,2,5.0,365,0,0
882549893727590653,5383703,Manhattan,Upper East Side,40.766286344136695,-73.956560882422437,Private room in rental unit,Private room,2,,,1 private bath,221.27,false,0,,315,0,0
26839660,5668544,Manhattan,Upper East Side,40.77443,-73.95013,Entire rental unit,Entire home/apt,3,1,,1 bath,273.45,false,0,,178,0,0
1060019,5837033,Manhattan,Upper East Side,40.77451,-73.9574,Entire condo,Entire home/apt,2,1,,1.5 baths,672.77,false,186,4.91,270,0,0
9117852,6294995,Manhattan,Upper East Side,40.77922,-73.95396,Entire rental unit,Entire home/apt,3,1,,1 bath,167.8,false,1,5.0,364,0,0
816198208667605511,6980650,Manhattan,Upper East Side,40.782616183485054,-73.951796932568982,Entire rental unit,Entire home/apt,6,2,,2 baths,259.58,false,2,5.0,61,0,0
2041041,7028387,Manhattan,Upper East Side,40.76771,-73.95684,Private room in rental unit,Private room,1,,,1 shared bath,71.43,true,94,4.81,112,120,8572
1008987937555990345,7139930,Manhattan,Upper East Side,40.770706127887181,-73.960067842318765,Entire rental unit,Entire home/apt,2,,,0 baths,403.33,false,39,4.74,5,0,0
17713865,7475363,Manhattan,Upper East Side,40.7675,-73.95538,Private room in rental unit,Private room,2,,,1 shared bath,79.87,false,132,4.6,363,120,9584
1380326,7475363,Manhattan,Upper East Side,40.76768,-73.95524,Private room in rental unit,Private room,1,,,1 shared bath,70.93,false,145,4.71,301,120,8512
1471874314079198745,7901785,Manhattan,Upper East Side,40.762992880529168,-73.960125362972562,Private room in rental unit,Private room,1,,,1.5 baths,107.37,true,1,5.0,258,60,6442
990703873253686034,7901785,Manhattan,Upper East Side,40.76184,-73.96195,Private room in rental unit,Private room,1,,,1.5 shared baths,127.17,true,6,4.83,310,255,32428
1555491,8281195,Manhattan,Upper East Side,40.77614,-73.94964,Entire rental unit,Entire home/apt,2,1,,1 bath,290.4,false,4,4.75,365,0,0
47277456,8835180,Manhattan,Upper East Side,40.77383,-73.95334,Entire rental unit,Entire home/apt,2,1,,1 bath,182.13,true,12,4.92,119,180,32783
6101104,9107715,Manhattan,Upper East Side,40.773092781283857,-73.951146646989173,Entire guest suite,Entire home/apt,2,1,1,1 bath,359.47,true,67,4.49,257,218,78364
38875424,9293730,Manhattan,Upper East Side,40.769524,-73.956451,Entire rental unit,Entire home/apt,4,1,,1 bath,179.3,true,22,4.91,358,120,21516
45595551,9293730,Manhattan,Upper East Side,40.769524,-73.956451,Entire rental unit,Entire home/apt,2,,,1 bath,428.77,true,22,4.91,288,240,102905
13912712,9293730,Manhattan,Upper East Side,40.77025,-73.95721,Entire rental unit,Entire home/apt,3,,,1 bath,189.33,true,37,4.81,336,180,34079
1132123348659215251,9293730,Manhattan,Upper East Side,40.770080299480576,-73.955554226092843,Entire rental unit,Entire home/apt,4,1,,1 bath,192.14,true,0,,41,0,0
16174233,9293730,Manhattan,Upper East Side,40.76947,-73.95647,Entire rental unit,Entire home/apt,2,,,1 bath,192.17,true,37,4.73,335,240,46121
12867918,9293730,Manhattan,Upper East Side,40.76947,-73.95647,Entire rental unit,Entire home/apt,2,,,1 bath,182.87,true,37,4.68,332,240,43889
635383523425875590,9293730,Manhattan,Upper East Side,40.77066,-73.95549,Entire rental unit,Entire home/apt,3,,,1 bath,187.0,true,16,4.88,327,180,33660
14139553,9293730,Manhattan,Upper East Side,40.76947,-73.95647,Entire rental unit,Entire home/apt,2,,,1 bath,423.07,true,36,4.75,309,120,50768
1090617582725521721,9293730,Manhattan,Upper East Side,40.76952,-73.95645,Entire rental unit,Entire home/apt,3,1,,1 bath,239.23,true,7,4.71,272,120,28708
48942624,9293730,Manhattan,Upper East Side,40.770451,-73.955894,Entire rental unit,Entire home/apt,3,,,1 bath,175.3,true,26,4.81,348,180,31554
19787245,9293730,Manhattan,Upper East Side,40.77016,-73.95716,Entire rental unit,Entire home/apt,2,,,1 bath,224.13,true,43,4.84,331,240,53791
25970374,9293730,Manhattan,Upper East Side,40.769516,-73.956444,Entire rental unit,Entire home/apt,2,,,1 bath,189.6,true,34,4.71,350,240,45504
19382819,9293730,Manhattan,Upper East Side,40.76947,-73.95647,Entire rental unit,Entire home/apt,3,,,1 bath,234.13,true,36,4.83,319,120,28096
955102598808666581,9293730,Manhattan,Upper East Side,40.7834066,-73.9469506,Entire rental unit,Entire home/apt,2,,,1 bath,183.87,true,10,4.8,344,240,44129
19118963,9293730,Manhattan,Upper East Side,40.76993,-73.95734,Entire rental unit,Entire home/apt,3,,,1 bath,213.3,true,35,4.8,331,255,54392
42688012,9293730,Manhattan,Upper East Side,40.770451,-73.955894,Entire rental unit,Entire home/apt,3,,,1 bath,227.0,true,27,4.96,330,180,40860
37332720,9293730,Manhattan,Upper East Side,40.76952,-73.95645,Entire rental unit,Entire home/apt,3,,,1 bath,464.93,true,31,4.84,289,240,111583
53292101,9293730,Manhattan,Upper East Side,40.77045,-73.95589,Entire rental unit,Entire home/apt,2,,,1 bath,262.17,true,17,4.82,310,120,31460
955168568146763274,9293730,Manhattan,Upper East Side,40.7834066,-73.9469506,Entire rental unit,Entire home/apt,3,1,,1 bath,245.37,true,6,5.0,336,120,29444
50744441,9293730,Manhattan,Upper East Side,40.770451,-73.955894,Entire rental unit,Entire home/apt,3,1,,1 bath,223.13,true,15,4.87,320,60,13388
46797479,9293730,Manhattan,Upper East Side,40.769524,-73.956451,Entire rental unit,Entire home/apt,4,1,,1 bath,254.43,true,11,5.0,324,180,45797
856469032632992649,9293730,Manhattan,Upper East Side,40.77045,-73.95589,Entire rental unit,Entire home/apt,3,1,,1 bath,272.5,true,8,4.88,315,120,32700
2254817,9420221,Manhattan,Upper East Side,40.77077,-73.9599,Entire rental unit,Entire home/apt,2,,,1 bath,152.67,true,32,4.94,267,120,18320
734670689144946957,10242065,Manhattan,Upper East Side,40.7733145,-73.9505648,Entire rental unit,Entire home/apt,4,1,,1 bath,202.59,true,10,4.8,225,120,24311
13745644,10471651,Manhattan,Upper East Side,40.76319,-73.95919,Entire rental unit,Entire home/apt,2,1,,1 bath,399.15,false,18,4.72,324,0,0
776332812095106464,10575267,Manhattan,Upper East Side,40.7847792893172,-73.95200958309016,Entire rental unit,Entire home/apt,2,1,,1 bath,177.0,true,9,5.0,151,255,45135
729790014222031318,11176329,Manhattan,Upper East Side,40.78427,-73.94879,Entire townhouse,Entire home/apt,6,3,,2.5 baths,986.34,false,9,5.0,358,0,0
23130144,11696537,Manhattan,Upper East Side,40.779776254818223,-73.94968295085873,Private room in rental unit,Private room,2,1,1,1 shared bath,118.68,true,414,4.95,28,255,30263
800175630360727966,12027613,Manhattan,Upper East Side,40.77094,-73.96279,Entire rental unit,Entire home/apt,2,1,1,2 baths,675.33,true,40,4.98,64,102,68884
1554927373819743828,12253727,Manhattan,Upper East Side,40.77982,-73.94966,Entire rental unit,Entire home/apt,3,,,0 baths,180.68,false,0,,365,0,0
1399585901077219028,12264492,Manhattan,Upper East Side,40.76797,-73.95183,Entire condo,Entire home/apt,2,1,,1 bath,121.96,false,1,5.0,83,60,7318
1442312528301830810,12264492,Manhattan,Upper East Side,40.76877,-73.95223,Private room in rental unit,Private room,2,,,1 shared bath,63.09,false,1,5.0,363,60,3785
